Unique-id,namea,OffTask,Avgright,Avgbug,Avghelp,Avgchoice,Avgstring,Avgnumber,Avgpoint,Avgpchange,Avgtime,AvgtimeSDnormed,Avgtimelast3SDnormed,Avgtimelast5SDnormed,Avgnotright,Avghowmanywrong-up,Avghelppct-up,Avgwrongpct-up,Avgtimeperact-up,AvgPrev3Count-up,AvgPrev5Count-up,Avgrecent8help,Avg recent5wrong,Avgmanywrong-up,AvgasymptoteA-up,AvgasymptoteB-up,right,bug,pknow-1,Pknow-2,pchange,time,timeSDnormed,timelast3SDnormed,timelast5SDnormed,notright,howmanywrong-up,wrongpct-up,timeperact-up,Prev3Count-up,Prev5Count-up, recent5wrong,manywrong-up,Behaviour,Pchange_so_far,right_so_far,pknow-1_right,Pknow-2_right,pct_wrong,tsd_wrong,conuts-prev3,conuts-prev5,tsd_prev3,tsd_prev5
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-80,stuZ5qilc2,N,1.0,0.0,0,0,0,0,0,0.0,6.5,-0.356381822,-0.26659977,-0.621647074,0.0,2.0,0,0.0,13.5,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999899152,0.999899152,0,6,-0.388436352,-0.379302104,-0.635558062,0,4,0,12.5,0,0,0,0,ON TASK,0,0,0.999899152,0.999899152,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.30.2011_at_13:53:11-1301507591000-9,stuZ4lwb76,N,0.0,0.5,0,0,0,0,0,0.5,5.5,0.066885515,-0.008867708,-0.02675016,1.0,1.5,0,1.0,5.5,0.5,0.5,0,0.5,0.0,0,0,0,0,-1.0,0.28609832,1,9,0.641362331,-0.152558954,-0.104496428,1,2,1,9.0,1,1,1,0,ON TASK,1,1,-0.0,0.0,0.49751243781094534,0.641362331,1,1,-0.152558954,-0.104496428
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-10,stuZ4lwb76,N,1.0,0.0,0,0,0,0,0,0.0,5.666666667,-0.391189195,-0.513259019,-1.242765227,0.0,0.333333333,0,0.0,12.76666667,0.0,0.0,0,0.0,0.0,0,0,1,0,0.851038909,0.851038909,0,4,-0.575948536,-0.600911229,-1.32996681,0,1,0,8.666666667,0,0,0,0,ON TASK,0,0,0.851038909,0.851038909,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-102,stuZ5lp7k7,N,1.0,0.0,0,0,0,0,0,0.0,4.0,0.0,4.80722548,27.38061239,0.0,0.0,0,0.0,4.4,0.0,0.0,0,1.0,0.0,0,0,1,0,0.999990623,0.999990623,0,4,0.0,4.80722548,27.38061239,0,0,0,4.4,0,0,1,0,ON TASK,0,0,0.999990623,0.999990623,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-103,stuZu26cso,N,0.5,0.0,0,0,0,0,0,0.0,15.0,0.331853886,0.534054327,1.111651179,0.5,0.5,0,1.5,10.93681319,0.0,0.0,0,0.0,0.0,0,0,0,0,0.999999982,0.999999982,0,21,0.506323594,0.41816752,1.48944747,1,1,3,12.14285714,0,0,0,0,ON TASK,0,1,0.0,0.0,2.9702970297029703,1.5189707820000002,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-107,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.0,12.0,0.029525114,-0.522008012,-1.258900865,0.0,0.0,0,0.0,8.568627451,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,36,1.836989334,-1.830744204,-1.462418303,0,0,0,25.70588235,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-11,stuZt7rs3h,N,0.0,0.0,0,0,0,0,0,0.0,22.0,0.842324268,-0.167146347,0.871087824,1.0,9.0,0,0.0,13.72727273,0.0,0.0,0,0.0,0.0,0,0,0,0,0.556962602,0.556962602,0,22,0.842324268,-0.167146347,0.871087824,1,9,0,13.72727273,0,0,0,0,ON TASK,0,1,0.0,0.0,0.0,0.0,0,0,-0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-110,stuZ5qilc2,N,1.0,0.0,0,0,0,0,0,1.0,31.0,1.191016136,1.293694959,0.126615138,0.0,2.0,0,0.0,14.82352941,1.0,1.0,0,0.0,0.0,0,0,1,0,-1.0,1.0,1,31,1.191016136,1.293694959,0.126615138,0,2,0,14.82352941,1,1,0,0,ON TASK,1,0,-1.0,1.0,0.0,0.0,1,1,1.293694959,0.126615138
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-112,stuZgy46jl,N,1.0,0.0,0,0,0,0,0,0.0,7.0,-0.132965686,-1.415890809,-1.707799932,0.0,0.0,0,0.0,5.844444444,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,9,0.145833333,-1.604143983,-1.918248495,0,0,0,4.888888889,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-113,stuZxoxmpe,N,1.0,0.0,0,0,0,0,0,0.0,8.25,-0.428603662,0.795482148,2.366488173,0.0,1.0,0,0.0,10.56528409,0.0,0.0,0,0.0,0.0,0,0,1,0,0.888286674,0.888286674,0,25,-0.100540541,-1.613874107,1.591391589,0,0,0,25.0,0,0,0,0,ON TASK,0,0,0.888286674,0.888286674,0.0,-0.0,0,0,-0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-115,stuZet5bzv,N,0.2,0.0,0,0,0,0,0,1.0,5.0,-0.419901998,-0.595363261,-0.902557274,0.8,5.8,0,4.8,12.45840999,2.4,3.0,0,1.8,0.0,0,0,1,0,-1.0,0.998916343,1,6,-0.323218997,-1.453071994,-1.906143988,0,7,0,19.4,3,5,2,0,ON TASK,1,0,-1.0,0.998916343,0.0,-0.0,3,5,-4.359215982,-9.53071994
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-116,stuZgkj7bs,N,0.0,0.0,0,0,0,0,0,0.0,23.0,1.027018122,-1.973289484,-3.780781263,1.0,6.0,0,5.0,12.3,0.0,0.0,0,0.0,0.0,0,0,0,0,0.999999893,0.999999893,0,23,1.027018122,-1.973289484,-3.780781263,1,6,5,12.3,0,0,0,0,ON TASK,0,1,0.0,0.0,0.831946755407654,5.135090610000001,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-118,stuZkagkh6,N,0.0,0.0,0,0,0,0,0,0.0,13.5,-0.066098475,-0.113710799,-1.244285329,1.0,2.0,0,0.0,6.899168399,0.5,0.5,0,2.5,0.0,0,0,0,0,0.999862173,0.999862173,0,26,0.70147445,-0.310089495,-1.496572624,1,2,0,8.230769231,0,0,2,0,ON TASK,0,1,0.0,0.0,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-12,stuZjsrh2j,N,1.0,0.0,0,0,0,0,0,0.0,6.0,-0.436424356,-0.518632432,-0.991600699,0.0,1.0,0,0.0,11.02678571,0.0,0.0,0,1.0,0.0,0,0,1,0,0.999999128,0.999999128,0,3,-0.611680328,-0.421711838,-0.751704944,0,2,0,7.428571429,0,0,1,0,ON TASK,0,0,0.999999128,0.999999128,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-121,stuZt7rs3h,N,1.0,0.0,0,0,0,0,0,0.0,9.0,0.474358974,-0.143748288,-1.29913219,0.0,0.0,0,0.0,6.058823529,0.0,0.0,0,1.0,0.0,0,0,1,0,0.999999998,0.999999998,0,9,0.474358974,-0.143748288,-1.29913219,0,0,0,6.058823529,0,0,1,0,ON TASK,0,0,0.999999998,0.999999998,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-124,stuZ5lp7k7,N,1.0,0.0,0,0,0,0,0,0.0,5.0,-0.51856261,-1.677621798,-2.810970133,0.0,0.5,0,0.0,10.72222222,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999999,0.999999999,0,5,-0.464285714,-1.605221519,-2.922861584,0,0,0,6.444444444,0,0,0,0,ON TASK,0,0,0.999999999,0.999999999,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-125,stuZu26cso,N,1.0,0.0,0,0,0,0,0,0.0,17.5,0.213537552,1.113052869,1.884605553,0.0,1.0,0,0.0,11.50378788,0.0,0.0,0,1.0,0.0,0,0,1,0,1.0,1.0,0,21,0.553253927,1.122715823,0.831706359,0,0,0,11.91666667,0,0,1,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-126,stuZaqqbve,N,0.666666667,0.0,0,0,0,0,0,0.0,9.333333333,-0.160296594,-0.29394212,-1.310957606,0.333333333,0.333333333,0,1.333333333,28.90555556,0.0,0.0,0,0.666666667,0.0,0,0,0,0,0.949150288,0.949150288,0,28,1.267524209,-1.054254384,-1.5417583,1,1,4,45.3,0,0,0,0,ON TASK,0,1,0.0,0.0,3.9603960396039604,5.070096836,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-127,stuZc8lpaw,N,1.0,0.0,0,0,0,0,0,0.5,52.0,2.486073455,-0.819951027,-1.965835683,0.0,1.0,0,0.0,21.86029412,0.5,0.5,0,1.0,0.0,0,0,1,0,0.999899152,0.999899152,0,102,5.416138763,-0.622774021,-2.148357926,0,0,0,36.75,0,0,1,0,ON TASK,0,0,0.999899152,0.999899152,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-129,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.0,31.0,0.69887282,-0.37185476,0.682969801,0.0,0.0,0,0.0,29.3125,0.0,0.0,0,1.5,0.0,0,0,1,0,0.988464307,0.988464307,0,61,2.1,-1.139648607,0.404211042,0,0,0,58.5,0,0,1,0,ON TASK,0,0,0.988464307,0.988464307,0.0,0.0,0,0,-0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-13,stuZ77be0l,N,1.0,0.0,0,0,0,0,0,0.0,6.0,-0.472495248,-1.339953171,-2.188795756,0.0,1.5,0,0.0,6.379960317,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999919,0.999999919,0,7,-0.223360656,-1.666620335,-2.341641059,0,0,0,6.285714286,0,0,0,0,ON TASK,0,0,0.999999919,0.999999919,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-132,stuZ5qilc2,N,1.0,0.0,0,0,0,0,0,0.0,20.0,0.482651476,0.385959165,0.544386507,0.0,1.0,0,0.0,23.5,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,20,0.482651476,0.385959165,0.544386507,0,1,0,23.5,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-133,stuZm4l2iq,N,1.0,0.0,0,0,0,0,0,0.5,12.0,0.207363781,-0.762432264,-2.371479814,0.0,4.5,0,0.0,8.523809524,0.5,1.5,0,0.0,0.0,0,0,1,0,-1.0,0.803994001,1,20,0.642000289,-0.571544852,-2.102401912,0,9,0,11.04761905,1,3,0,0,ON TASK,1,0,-1.0,0.803994001,0.0,0.0,1,3,-0.571544852,-6.307205736
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-134,stuZgy46jl,N,0.75,0.0,0,0,0,0,0,0.0,9.25,-0.136703461,-1.275689136,-1.61708661,0.25,5.5,0,2.5,8.401201923,0.0,0.0,0,1.0,0.0,0,0,0,0,0.999985721,0.999985721,0,31,1.053421032,-1.600234874,-2.494743231,1,16,10,14.69230769,0,0,1,0,ON TASK,0,1,0.0,0.0,0.6246096189881324,10.53421032,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-135,stuZxoxmpe,N,0.0,0.0,0,0,0,0,0,1.0,3.333333333,-0.703299898,-1.638524038,-2.373123021,1.0,10.5,0,10.83333333,6.840517021,2.333333333,3.166666667,0,2.666666667,0.666666667,0,0,0,0,-1.0,1.0,1,2,-0.794592237,-2.383776712,-3.425207152,1,13,15,6.55,3,5,4,1,ON TASK,1,1,-0.0,0.0,1.1529592621060722,-11.918883555,3,5,-7.151330136,-17.12603576
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-137,stuZet5bzv,N,1.0,0.0,0,0,0,0,0,0.444444444,3.444444444,-0.581985845,-1.458411415,-2.06828502,0.0,4.888888889,0,0.0,6.366096509,0.0,0.0,0,0.333333333,0.0,0,0,1,0,1.0,1.0,0,13,-0.252214695,-2.353015512,-2.902469777,0,3,0,8.692307692,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-138,stuZgkj7bs,N,1.0,0.0,0,0,0,0,0,0.333333333,12.66666667,0.006731338,-0.827770415,-1.161483724,0.0,2.666666667,0,0.0,7.408870215,0.333333333,0.333333333,0,0.333333333,0.0,0,0,1,0,1.0,1.0,0,22,0.574792848,-1.078644447,-1.073802694,0,8,0,9.628571429,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-139,stuZbsj5kw,N,1.0,0.0,0,0,0,0,0,0.0,13.5,-0.178913879,-1.53863714,-0.978890544,0.0,1.5,0,0.0,11.25384615,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,24,0.255440241,-1.390655243,-1.220307152,0,1,0,14.30769231,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-14,stuZ5lp7k7,N,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.674227938,-1.392665954,-1.78802836,0.0,0.25,0,0.0,10.99166667,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999990623,0.999990623,0,6,-0.501646091,-2.195265662,-2.693789943,0,1,0,15.83333333,0,0,0,0,ON TASK,0,0,0.999990623,0.999990623,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-140,stuZkagkh6,N,0.5,0.0,0,0,0,0,0,1.0,5.5,-0.448733097,-0.431247499,-1.741542011,0.5,19.0,0,0.0,9.753036437,1.5,1.5,0,2.0,0.0,0,0,1,0,-1.0,0.826227328,1,11,0.017723513,-0.578165413,-2.108751084,0,19,0,9.769230769,2,2,2,0,ON TASK,1,0,-1.0,0.826227328,0.0,0.0,2,2,-1.156330826,-4.217502168
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-142,stuZ4lwb76,N,1.0,0.0,0,0,0,0,0,0.666666667,5.666666667,-0.44207311,-0.080066369,0.929180923,0.0,1.333333333,0,0.0,5.31547619,0.333333333,0.666666667,0,1.666666667,0.0,0,0,1,0,0.888286674,0.888286674,0,17,0.430708809,-0.908366378,-1.050662453,0,1,0,13.0,0,0,1,0,ON TASK,0,0,0.888286674,0.888286674,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-143,stuZt7rs3h,N,0.5,0.0,0,0,0,0,0,0.75,5.75,-0.453403994,-0.945417734,-1.638224219,0.5,6.5,0,0.0,8.779819256,0.75,0.75,0,0.25,0.0,0,0,1,0,-1.0,0.214242657,1,10,-0.29039479,-1.523221187,-1.975500822,0,9,0,12.96774194,2,2,0,0,ON TASK,1,0,-1.0,0.214242657,0.0,-0.0,2,2,-3.046442374,-3.951001644
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-147,stuZu26cso,N,1.0,0.0,0,0,0,0,0,0.0,32.0,0.0,2.16274358,0.867871785,0.0,0.0,0,0.0,38.0,0.0,0.0,0,3.0,0.0,0,0,1,0,0.988464307,0.988464307,0,32,0.0,2.16274358,0.867871785,0,0,0,38.0,0,0,3,0,ON TASK,0,0,0.988464307,0.988464307,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-148,stuZaqqbve,N,1.0,0.0,0,0,0,0,0,0.0,6.333333333,-0.351978248,-0.854927546,-1.445771704,0.0,0.0,0,0.0,8.607142857,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999992,0.999999992,0,6,-0.286666667,-0.463610227,-1.752131654,0,0,0,6.5,0,0,0,0,ON TASK,0,0,0.999999992,0.999999992,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-149,stuZc8lpaw,Y,1.0,0.0,0,0,0,0,0,0.0,15.0,0.263107147,6.837966808,7.595683143,0.0,2.0,0,0.0,40.3,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999755,0.999999755,0,15,0.263107147,6.837966808,7.595683143,0,2,0,40.3,0,0,0,0,OFF TASK,0,0,0.999999755,0.999999755,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-15,stuZu26cso,N,0.5,0.0,0,0,0,0,0,0.0,9.5,-0.030787186,-1.026295248,0.028130684,0.5,0.5,0,1.0,7.125,0.0,0.0,0,1.0,0.0,0,0,0,0,0.227491469,0.227491469,0,19,0.836734694,-1.821603627,0.02710217,1,1,2,13.0,0,0,1,0,ON TASK,0,1,0.0,0.0,1.9801980198019802,1.673469388,0,0,-0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-151,stuZr7514u,N,1.0,0.0,0,0,0,0,0,0.0,10.0,0.07047619,-0.072602796,0.762163094,0.0,0.0,0,0.0,10.78333333,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,13,0.426666667,-0.15053344,1.024644421,0,0,0,10.9,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-154,stuZ5qilc2,N,1.0,0.0,0,0,0,0,0,0.0,11.0,0.0,0.0,-1.758734406,0.0,0.0,0,0.0,11.33333333,0.0,0.0,0,0.0,0.0,0,0,1,0,0.998916343,0.998916343,0,11,0.0,0.0,-1.758734406,0,0,0,11.33333333,0,0,0,0,ON TASK,0,0,0.998916343,0.998916343,0.0,0.0,0,0,0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-16,stuZaqqbve,Y,1.0,0.0,0,0,0,0,0,0.0,4.0,-0.295404814,15.41196262,16.09557539,0.0,0.0,0,0.0,4.0,0.0,0.0,0,1.0,0.0,0,0,1,0,0.988464307,0.988464307,0,4,-0.295404814,15.41196262,16.09557539,0,0,0,4.0,0,0,1,0,OFF TASK,0,0,0.988464307,0.988464307,0.0,-0.0,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-17,stuZc8lpaw,N,0.0,0.0,0,0,0,0,0,1.0,8.5,-0.206878446,-1.58072985,-2.996324495,1.0,12.5,0,5.5,6.807017544,3.0,5.0,0,2.5,0.5,0,0,0,0,-1.0,0.556962602,1,12,0.085324232,-1.58072985,-2.912838015,1,13,11,6.947368421,3,5,2,0,ON TASK,1,1,-0.0,0.0,0.8455034588777863,0.9385665519999999,3,5,-4.74218955,-14.564190075
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-19,stuZr7514u,N,0.0,0.0,0,0,0,0,0,0.0,14.0,0.058849755,0.825267391,-0.430242813,1.0,1.0,0,1.0,11.9,0.0,0.0,0,0.0,0.0,0,0,0,0,0.999999998,0.999999998,0,14,0.058849755,0.825267391,-0.430242813,1,1,1,11.9,0,0,0,0,ON TASK,0,1,0.0,0.0,0.9900990099009901,0.058849755,0,0,0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-2,stuZgy46jl,N,0.666666667,0.0,0,0,0,0,0,0.666666667,7.333333333,-0.411149123,-2.016069089,-2.454613513,0.333333333,9.333333333,0,0.0,12.57570806,2.0,3.333333333,0,0.333333333,0.0,0,0,1,0,0.998084759,0.998084759,0,7,-0.324327293,-1.652442448,-3.203256597,0,2,0,16.05555556,0,0,0,0,ON TASK,0,0,0.998084759,0.998084759,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-21,stuZ4lil98,N,1.0,0.0,0,0,0,0,0,0.0,9.0,-0.410962283,-1.094650451,-1.450700099,0.0,0.333333333,0,0.0,9.0,0.0,0.0,0,1.0,0.0,0,0,1,0,0.888286674,0.888286674,0,27,0.460869565,-1.732727825,-2.004213579,0,0,0,27.0,0,0,0,0,ON TASK,0,0,0.888286674,0.888286674,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-22,stuZ5qilc2,N,1.0,0.0,0,0,0,0,0,0.0,5.714285714,-0.468575912,-1.543751289,-1.902759001,0.0,3.142857143,0,0.0,11.02996778,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999128,0.999999128,0,28,0.689387609,-2.324531282,-3.668551488,0,0,0,25.85714286,0,0,0,0,ON TASK,0,0,0.999999128,0.999999128,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-23,stuZm4l2iq,N,1.0,0.0,0,0,0,0,0,0.0,13.0,0.105218754,-1.227251229,-2.13430931,0.0,0.0,0,0.0,18.5,0.0,0.0,0,0.0,0.0,0,0,1,0,0.988464307,0.988464307,0,13,0.105218754,-1.227251229,-2.13430931,0,0,0,18.5,0,0,0,0,ON TASK,0,0,0.988464307,0.988464307,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-26,stuZ6n5zl1,N,1.0,0.0,0,0,0,0,0,0.0,21.0,0.0,8.124619698,6.69818959,0.0,0.0,0,0.0,22.33333333,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999128,0.999999128,0,21,0.0,8.124619698,6.69818959,0,0,0,22.33333333,0,0,0,0,ON TASK,0,0,0.999999128,0.999999128,0.0,0.0,0,0,0.0,0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-27,stuZet5bzv,N,0.0,0.0,0,0,0,0,0,0.333333333,7.333333333,-0.247395292,0.761886837,0.686304034,1.0,3.333333333,0,10.33333333,7.851715686,0.0,0.333333333,0,3.333333333,0.0,0,0,0,0,-1.0,0.992459487,1,19,0.563809799,-0.218326869,0.056734407,1,2,9,8.117647059,0,1,4,0,ON TASK,1,1,-0.0,0.0,4.477611940298508,5.074288190999999,0,1,-0.0,0.056734407
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-28,stuZgkj7bs,N,0.857142857,0.142857143,0,0,0,0,0,0.142857143,3.857142857,-0.496563973,-1.6926997,-2.466713143,0.142857143,0.714285714,0,0.142857143,2.706717687,0.142857143,0.142857143,0,0.857142857,0.0,0,0,1,0,1.0,1.0,0,18,0.971211298,-2.363548301,-3.567944801,0,0,0,7.0,0,0,1,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-29,stuZbsj5kw,N,1.0,0.0,0,0,0,0,0,0.0,6.0,-0.045713884,-1.359081817,-2.130432248,0.0,0.25,0,0.0,3.436813187,0.0,0.0,0,0.0,0.0,0,0,1,0,1.0,1.0,0,18,2.071428571,-2.254284106,-2.568204196,0,0,0,7.285714286,0,0,0,0,ON TASK,0,0,1.0,1.0,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-3,stuZxoxmpe,N,0.5,0.0,0,0,0,0,0,0.5,6.0,-0.20970696,-0.725885226,-0.774318274,0.5,1.5,0,3.0,5.818681319,0.5,1.0,0,2.0,0.0,0,0,0,0,-1.0,0.999845937,1,8,-0.419413919,-0.677452177,-0.774318274,1,3,6,6.923076923,1,2,2,0,ON TASK,1,1,-0.0,0.0,1.993355481727575,-2.516483514,1,2,-0.677452177,-1.548636548
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-30,stuZkagkh6,N,1.0,0.0,0,0,0,0,0,0.666666667,6.666666667,-0.218506932,-1.310932417,-2.128288427,0.0,0.0,0,0.0,6.396031746,1.0,1.0,0,0.0,0.0,0,0,1,0,0.999997363,0.999997363,0,15,0.557177616,-1.425396825,-2.324314491,0,0,0,9.25,0,0,0,0,ON TASK,0,0,0.999997363,0.999997363,0.0,0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-31,stuZxdul63,N,1.0,0.0,0,0,0,0,0,0.5,4.25,-0.601341147,-1.639821612,-2.926390181,0.0,0.5,0,0.0,5.690972222,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999919,0.999999919,0,12,-0.421052632,-1.984311956,-3.102934344,0,0,0,13.125,0,0,0,0,ON TASK,0,0,0.999999919,0.999999919,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-32,stuZ4lwb76,N,0.0,0.0,0,0,0,0,0,1.0,3.0,-0.747929711,-0.003188607,0.08847384,1.0,10.0,0,0.0,9.653333333,2.0,2.0,0,3.0,0.333333333,0,0,0,0,-1.0,0.84526763,1,5,-0.621894567,-1.172490406,-0.485705851,1,11,0,8.96,3,3,3,1,ON TASK,1,1,-0.0,0.0,0.0,-0.0,3,3,-3.5174712180000003,-1.457117553
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-34,stuZjsrh2j,N,1.0,0.0,0,0,0,0,0,0.0,5.5,-0.27174718,-1.313110246,-1.827503164,0.0,0.0,0,0.0,8.166666667,0.0,0.0,0,0.0,0.0,0,0,1,0,0.999999128,0.999999128,0,7,-0.301070117,-1.003081183,-2.008015426,0,0,0,11.33333333,0,0,0,0,ON TASK,0,0,0.999999128,0.999999128,0.0,-0.0,0,0,-0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-35,stuZ77be0l,N,0.5,0.0,0,0,0,0,0,0.0,5.5,-0.231052236,-0.040699604,-1.13933345,0.5,1.0,0,1.5,6.372727273,0.0,0.0,0,0.5,0.0,0,0,0,0,0.999975434,0.999975434,0,6,-0.550814149,0.101863639,-1.003721432,1,2,3,9.545454545,0,0,0,0,ON TASK,0,1,0.0,0.0,1.492537313432836,-1.652442447,0,0,0.0,-0.0
awagner-closeloop-ins_h1zaz4-03.31.2011_at_13:42:00-36,stuZ5lp7k7,N,0.666666667,0.0,0,0,0,0,0,0.333333333,38.33333333,2.594867469,-0.851138058,-2.166978646,0.333333333,0.666666667,0,1.0,22.20833333,0.333333333,0.333333333,0,1.333333333,0.0,0,0,1,0,-1.0,0.998916343,1,102,8.007326873,-0.292695313,-1.757373266,0,1,0,58.25,1,1,2,0,ON TASK,1,0,-1.0,0.998916343,0.0,0.0,1,1,-0.292695313,-1.757373266
